brand_id,Product Category,tpt_sep_2025,tpv_sep_2025,tpt_aug_2025,tpv_aug_2025,tpt_jul_2025,tpv_jul_2025,tpt_jun_2025,tpv_jun_2025,tpt_may_2025,tpv_may_2025,tpt_apr_2025,tpv_apr_2025,tpt_mar_2025,tpv_mar_2025,tpt_feb_2025,tpv_feb_2025,tpt_jan_2025,tpv_jan_2025,tpt_dec_2024,tpv_dec_2024,tpt_nov_2024,tpv_nov_2024,tpt_oct_2024,tpv_oct_2024
OCO-0213-1670315660198,CHECKOUT,"3,445","2,182,672,700","4,069","2,431,042,960","1,906","1,127,621,585","5,755","3,444,616,250","7,076","3,954,555,100","8,006","4,100,346,000","8,242","4,392,783,000","3,556","2,059,812,550","6,473","3,710,922,600","12,855","8,712,828,350","8,601","4,743,329,428","6,079","4,013,349,600"
BRN-0211-1662606546352,CHECKOUT,"3,079","5,428,224,988","2,738","4,894,944,606","2,497","4,963,109,330","2,656","5,043,607,540","2,583","4,812,534,146","2,210","4,057,145,217","1,913","4,027,332,481","2,178","4,602,561,023",990,"1,859,103,779","2,052","4,638,372,510","2,323","5,127,444,176","2,073","4,267,975,291"
OCO-0245-1670570236774,CHECKOUT,"2,495","603,295,000","8,227","1,403,365,000",951,"230,197,500","2,557","526,646,875","2,129","443,800,000",41,"8,850,000",80,"56,172,500",278,"130,318,000",672,"268,350,000",967,"221,787,750","2,128","671,044,500","2,577","578,809,750"
OCO-0227-1671530485273,CHECKOUT,"2,468","952,070,420","2,618","927,834,090","2,824","1,223,340,603","2,814","1,203,554,576","2,426","937,411,577","2,326","1,057,338,133","2,373","1,286,776,835","1,518","712,329,509","1,189","568,085,486","1,751","1,057,226,509","1,387","779,161,133","1,315","710,810,392"
BRN-0216-1706410883017,CHECKOUT,"2,361","2,295,446,823","2,586","2,903,827,902","2,310","2,934,106,329","1,636","1,486,743,018","2,824","2,881,273,107","1,894","2,302,188,506","1,883","1,984,490,026","2,052","1,928,299,507","2,681","4,084,051,500","2,188","4,405,137,009","2,352","2,092,490,003","2,646","2,719,910,911"
BRN-0246-1651898691239,CHECKOUT,"2,317","165,410,236","2,422","175,576,581","3,869","301,435,923","4,675","368,296,376","5,108","413,389,063","4,834","407,405,542","4,056","329,605,336","4,711","393,670,838","5,749","539,867,065","6,886","653,096,848","6,091","527,613,756","6,486","531,219,000"
OCO-0282-1670489626849,CHECKOUT,"2,227","1,120,326,860","3,717","2,165,892,072","2,052","1,051,403,392","2,081","1,103,623,366","2,113","1,123,058,533","1,611","847,888,589","1,937","976,481,646","1,919","909,161,731",510,"321,911,500","2,644","1,512,738,422","1,707","861,730,383","2,221","1,269,885,011"
BRN-0244-1701017775583,CHECKOUT,"2,213","11,454,975,065","2,986","16,012,273,657","2,910","16,192,695,687","2,844","15,394,926,147","3,042","14,579,260,573","2,514","12,722,246,882","2,652","12,240,595,517","2,305","12,024,789,101",475,"2,531,264,439","4,428","28,181,718,940","2,972","16,384,302,957","3,576","19,444,404,099"
BRN-0211-1707799484866,CHECKOUT,"2,130","566,846,672","1,973","589,203,364","1,796","688,987,565","1,601","1,200,701,818","2,105","1,145,613,030","2,124","1,260,318,908","6,473","6,865,664,969",517,"259,336,665",160,"86,173,669",171,"61,227,305",139,"75,714,198",143,"59,354,002"
OCO-0288-1671625167129,CHECKOUT,"2,104","2,383,264,800","2,291","2,724,262,400","2,456","2,831,012,400","2,192","2,569,025,600","2,270","2,664,656,000","2,070","2,427,313,600","1,793","2,080,417,600","1,450","1,688,818,800","1,278","1,471,551,600","2,185","2,661,105,600",191,"273,042,800",4,"85,160,800"
OCO-0000-0000000006770,CHECKOUT,"2,058","32,821,665","2,058","33,124,165","1,985","31,391,165","1,684","29,265,500","1,956","35,108,500","1,978","35,336,000","1,861","35,316,500","1,874","30,366,000","1,891","33,649,000","1,952","37,936,900","2,106","37,678,101","2,376","42,518,500"
OCO-0203-1671422327215,CHECKOUT,"2,014","791,740,451","2,011","667,731,666","2,381","540,219,322","2,560","685,886,305","2,677","553,890,835","3,017","703,784,328","6,005","1,206,944,370","4,327","1,274,362,679","3,092","1,291,400,626","2,473","630,113,522","2,470","461,964,808","2,255","467,204,121"
BRN-0286-1723123227705,CHECKOUT,"1,923","11,164,372,467","2,121","12,076,510,907","2,001","11,256,190,635","1,625","9,187,209,476","1,865","11,152,428,592","1,620","8,961,893,574","1,120","7,294,405,097","1,506","10,133,722,058",896,"5,923,221,862",997,"7,377,586,752",787,"5,243,436,232",411,"1,785,455,249"
BRN-0225-1650945124949,CHECKOUT,"1,856","1,013,537,400","1,971","1,099,212,675","2,354","1,386,407,660","2,357","1,317,201,799","2,360","1,514,441,995","2,529","1,261,948,647","2,410","1,071,160,670","2,242","1,073,131,620","1,974","805,830,060","3,317","1,675,303,800","2,696","1,417,511,614","2,826","1,536,532,129"
OCO-0000-0000000249847,CHECKOUT,"1,823","7,518,766,864","2,000","6,572,368,730","1,935","6,992,753,039","1,890","5,835,193,878","2,046","4,770,413,287","2,332","6,431,030,639","1,959","6,425,409,280","3,401","8,591,302,642","1,117","2,970,475,654","1,811","8,627,888,313","2,058","12,676,919,556","2,339","8,927,087,195"
OCO-0000-0000000239820,CHECKOUT,"1,594","29,475,204,166","1,701","33,941,536,931","1,546","44,081,637,678","1,586","49,061,527,351","1,725","42,347,917,154","1,361","52,938,969,671","1,220","59,655,869,251","2,017","63,740,412,393",859,"12,614,926,743","1,527","158,007,595,994","1,738","161,547,236,986","2,047","172,778,106,279"
BRN-0277-1697676690396,CHECKOUT,"1,593","322,281,295",501,"101,083,450","1,615","327,253,969","1,549","314,674,354","1,460","296,875,320","1,347","275,682,365","1,360","279,789,727","1,318","270,973,134","1,121","229,237,042","1,155","232,625,774",927,"186,839,036",876,"177,372,268"
OCO-0000-0000000000650,CHECKOUT,"1,581","892,293,883","1,603","882,855,272","1,626","898,183,645","1,528","810,774,011","1,665","913,928,946","1,359","732,768,652","1,554","870,356,428","2,278","1,260,201,618","1,085","681,952,183","2,778","1,707,552,415","2,715","1,788,010,639","2,958","1,858,540,286"
OCO-0228-1670488312829,CHECKOUT,"1,271","1,676,778,415","1,212","1,521,442,020","1,262","1,324,067,532","1,406","1,630,255,364","1,328","1,420,187,873","1,370","1,331,779,602","2,093","2,033,997,204","1,685","1,553,243,598","1,238","1,090,176,613","2,142","1,921,210,298","1,699","1,534,232,917","2,038","1,765,512,585"
BRN-0206-1700125355123,CHECKOUT,"1,236","772,336,000","1,592","1,004,785,000","1,384","669,483,000","1,046","386,197,000",983,"371,811,000","1,012","404,542,000","1,081","453,031,000","1,277","517,384,000",669,"302,563,000",604,"269,026,000",794,"365,175,000","1,241","550,622,000"
OCO-0000-0000000011307,CHECKOUT,"1,232","63,947,000","1,459","77,142,890","1,460","84,324,000","1,765","102,852,000","1,810","104,117,000","1,798","101,518,000","1,597","84,924,000","1,730","93,493,200","1,159","60,900,000","2,281","120,897,000","2,104","97,386,000","2,436","109,834,400"
BRN-0234-1691392351955,CHECKOUT,"1,210","44,520,956","1,147","45,866,442","1,068","54,654,915","1,004","44,001,628","1,107","40,769,214","1,007","46,349,348","1,267","50,963,040","1,182","44,103,142","1,326","45,069,780","1,527","57,965,536","1,319","50,924,436","1,434","52,144,095"
OCO-0254-1671785129193,CHECKOUT,"1,197","3,312,445,500","1,330","4,888,509,000",876,"3,167,509,000",457,"1,477,606,500",328,"669,879,000",199,"328,893,500",304,"472,557,000",509,"1,095,035,500",684,"1,689,129,000","1,245","3,678,506,500","1,345","6,136,156,500",487,"1,186,276,500"
OCO-0228-1671530485793,CHECKOUT,"1,165","105,452,600","1,260","119,385,450","1,532","148,390,550","1,911","162,541,500","1,326","122,405,150","1,302","116,247,950","1,846","158,102,900","1,427","128,334,450","1,461","134,484,000","1,565","136,545,200","1,691","133,913,100","1,313","113,490,500"
BRN-0267-1669264047938,CHECKOUT,"1,111","213,752,303","1,125","221,021,128","1,186","233,820,088","1,097","215,229,318","1,165","229,329,977","1,054","205,434,697","1,180","234,750,694",989,"197,056,758","1,038","205,689,196",932,"188,047,277",964,"192,815,958",918,"184,774,127"
BRN-0250-1669193786248,CHECKOUT,"1,018","1,069,510,500","1,338","1,622,954,500",840,"1,035,773,700",668,"846,729,000",569,"684,546,000",562,"663,245,646",341,"450,474,000",235,"300,796,000",78,"92,052,500",263,"767,653,000",279,"274,076,000",533,"577,106,500"
